"cid","sid","c_name","typ","charge","c_using","amount","c_create_date"
"ME1780070","ME178007","칠곡휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780071","ME178007","칠곡휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780080","ME178008","신탄진휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780090","ME178009","서울만남휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780091","ME178009","서울만남휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780100","ME178010","입장휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780101","ME178010","입장휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780110","ME178011","천안휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780111","ME178011","천안휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780112","ME178011","천안휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780120","ME178012","금강휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780121","ME178012","금강휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780122","ME178012","금강휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780130","ME178013","통도사휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780131","ME178013","통도사휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780132","ME178013","통도사휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780140","ME178014","옥산휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780150","ME178015","옥천휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780151","ME178015","옥천휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780160","ME178016","옥천만남의광장휴게소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780170","ME178017","음성휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780171","ME178017","음성휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780180","ME178018","죽암휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"ME1780190","ME178019","죽암휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780191","ME178019","죽암휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780200","ME178020","청주휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"ME1780210","ME178021","황간휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780220","ME178022","황간휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780221","ME178022","황간휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780230","ME178023","함평천지휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780231","ME178023","함평천지휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780240","ME178024","함평천지휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780241","ME178024","함평천지휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780250","ME178025","고창고인돌휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780251","ME178025","고창고인돌휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780260","ME178026","고창고인돌휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780261","ME178026","고창고인돌휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780270","ME178027","대천휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780280","ME178028","대천휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780290","ME178029","서산휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"ME1780291","ME178029","서산휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"ME1780300","ME178030","서천휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780301","ME178030","서천휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780310","ME178031","서천휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780311","ME178031","서천휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780320","ME178032","홍성휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780330","ME178033","홍성휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780340","ME178034","곡성휴게소(논산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780341","ME178034","곡성휴게소(논산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780350","ME178035","곡성휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780351","ME178035","곡성휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780360","ME178036","백양사휴게소(논산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780361","ME178036","백양사휴게소(논산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780370","ME178037","순천휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780380","ME178038","이서휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780381","ME178038","이서휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780390","ME178039","이서휴게소(천안방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780391","ME178039","이서휴게소(천안방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780400","ME178040","정읍휴게소(논산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780410","ME178041","정읍휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780420","ME178042","벌곡휴게소(논산방향)","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"ME1780430","ME178043","이천휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780440","ME178044","이천휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780450","ME178045","음성휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780451","ME178045","음성휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780460","ME178046","건천휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780470","ME178047","건천휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780480","ME178048","고성휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780490","ME178049","고성휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780500","ME178050","산청휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780501","ME178050","산청휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780510","ME178051","산청휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780511","ME178051","산청휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780520","ME178052","덕유산휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780530","ME178053","덕유산휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780540","ME178054","인삼랜드휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780550","ME178055","인삼랜드휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780560","ME178056","함양휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780570","ME178057","함양휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780580","ME178058","문경휴게소(마산방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780590","ME178059","문경휴게소(양평방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780591","ME178059","문경휴게소(양평방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780600","ME178060","서여주휴게소(마산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780601","ME178060","서여주휴게소(마산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780610","ME178061","서여주휴게소(양평방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780611","ME178061","서여주휴게소(양평방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780620","ME178062","영산휴게소(마산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780621","ME178062","영산휴게소(마산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780630","ME178063","괴산휴게소(마산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780640","ME178064","괴산휴게소(양평방향)","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"ME1780641","ME178064","괴산휴게소(양평방향)","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"ME1780650","ME178065","칠서휴게소(양평방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780651","ME178065","칠서휴게소(양평방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780660","ME178066","하남만남휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780670","ME178067","현풍휴게소(대구방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780671","ME178067","현풍휴게소(대구방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780680","ME178068","현풍휴게소(현풍방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780681","ME178068","현풍휴게소(현풍방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780690","ME178069","충주휴게소(마산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780700","ME178070","충주휴게소(양평방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780710","ME178071","군위휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780711","ME178071","군위휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780720","ME178072","동명휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780730","ME178073","원주휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780731","ME178073","원주휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780732","ME178073","원주휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780740","ME178074","원주휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780741","ME178074","원주휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780742","ME178074","원주휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780750","ME178075","단양휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780760","ME178076","단양휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780770","ME178077","치악휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780771","ME178077","치악휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"ME1780780","ME178078","치악휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780790","ME178079","홍천강휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780800","ME178080","구정휴게소(속초방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780801","ME178080","구정휴게소(속초방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780802","ME178080","구정휴게소(속초방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780810","ME178081","구정휴게소(동해방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780811","ME178081","구정휴게소(동해방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"ME1780812","ME178081","구정휴게소(동해방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
