"sid","name","u_time","agency","do","city","gu","c_add","phone","fee","etc","create_date"
"ME19C254","옥천읍사무소","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","옥천군","옥천군","충청북도 옥천군 옥천읍 문정리 439 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C255","옥천군 체육센터","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","옥천군","옥천군","충청북도 옥천군 옥천읍 문정리 390 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C256","한국소비자원","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","음성군","음성군","충청북도 음성군 맹동면 두성리 1409 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C257","금왕읍사무소","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","음성군","음성군","충청북도 음성군 금왕읍 무극리 507-7 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C258","충청북도 북부출장소 내","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","제천시","동현동","충청북도 제천시 동현동 321 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C259","광혜원면 보건지소","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","진천군","진천군","충청북도 진천군 광혜원면 광혜원리 542-15 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C260","근로복지공단 인재개발원","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","진천군","진천군","충청북도 진천군 광혜원면 광혜원리 1081 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C261","한국교육과정평가원 본사","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","진천군","진천군","충청북도 진천군 덕산읍 두촌리 3015 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C262","청주시청","평일 8:30분 ~22:00, 주말 24시간","환경부(한국자동차환경협회)","충청북도","청주시","상당구","충청북도 청주시 상당구 북문로3가 97 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C263","송대공원","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","청원구","충청북도 청주시 청원구 오창읍 주성리 312 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C264","충청북도자치연수원 내","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","상당구","충청북도 청주시 상당구 가덕면 한계리 11 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C265","문화휴식공원","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","청원구","충청북도 청주시 청원구 오창읍 양청리 753 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C266","충주시청(민원인 주차장)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","충주시","금릉동","충청북도 충주시 금릉동 699 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C267","동량면사무소","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","충주시","동량면","충청북도 충주시 동량면 조동리 1370-4 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C268","한국가스안전공사 (본사)","09:00 ~19:00","환경부(한국자동차환경협회)","충청북도","음성군","음성군","충청북도 음성군 맹동면 두성리 1347 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C269","시립민속박물관","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","안동시","성곡동","경상북도 안동시 성곡동 781 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C270","일직면행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","안동시","일직면","경상북도 안동시 일직면 운산리 97-4 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C271","임동면행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","안동시","임동면","경상북도 안동시 임동면 중평리 840 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C272","도산면행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","안동시","도산면","경상북도 안동시 도산면 퇴계로 2547 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C273","동북지방통계청 구미사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","구미시","봉곡동","경상북도 구미시 봉곡동 419  ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C274","청소년수련관 주차장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","예천군","예천군","경상북도 예천군 예천읍 동본리 434-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C275","한국세라믹기술원 오송 융합바이오세라믹소재센터","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","오송읍","충청북도 청주시 오송읍 오송생명1로 202 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C276","내포보부상촌","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","예산군","예산군","충청남도 예산군 덕산면 사동리 286 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C277","풍천면행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","안동시","풍천면","경상북도 안동시 풍천면 갈전리 555 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C278","남후면행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","안동시","남후면","경상북도 안동시 남후면 무릉리 363-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C279","남선면행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","안동시","남선면","경상북도 안동시 남선면 구미리 126-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C280","녹전면행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","안동시","녹전면","경상북도 안동시 녹전면 신평리 716 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C281","풍산읍행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","안동시","풍산읍","경상북도 안동시 풍산읍 안교리 122-4 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C282","파천면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","청송군","청송군","경상북도 청송군 파천면 청송로5544 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C283","예산군문예회관","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","예산군","예산군","충청남도 예산군 예산읍 예산리 60-5 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C284","부남면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","청송군","청송군","경상북도 청송군 부남면 대전리 638-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C285","현동면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","청송군","청송군","경상북도 청송군 현동면 도평리 793 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C286","봉화군 농업기술센터","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","봉화군","봉화군","경상북도 봉화군 봉성면 금봉리 906 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C287","봉화한약우프라자,로컬푸드","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","봉화군","봉화군","경상북도 봉화군 봉성면 금봉리 916 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C288","영주2동행정복지센터","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","영주시","가흥동","경상북도 영주시 가흥동 3-19 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C289","군위군 종합운동장","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","군위군","군위군","경상북도 군위군 군위읍 내량리 10 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C290","계성면보건지소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창녕군","창녕군","경상남도 창녕군 계성면 계성리 606 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C291","문산읍 사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","진주시","문산읍","경상남도 진주시 문산읍 삼곡리 1265-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C292","승강기안전기술원","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","거창군","거창군","경상남도 거창군 남상면 대산리 1572 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C293","홈플러스 울산남구점","08:40 ~ 24:00 (휴무일 2주차 수요일 4주차 일요일)","환경부(한국자동차환경협회)","울산광역시","울산시","남구","울산광역시 남구 수암로 148 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C294","홈플러스 울산북구점","06:00 ~ 23:30 (휴무일 2주차 수요일 4주차 일요일)","환경부(한국자동차환경협회)","울산광역시","울산시","북구","울산광역시 북구 신답로 26 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C301","칠곡군보건소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","칠곡군","칠곡군","경상북도 칠곡군 왜관읍 석전리 254 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C302","한국중부발전㈜ 본사","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","보령시","대천동","충청남도 보령시 대천동 460-137 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C401","웅동하수처리장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창원시","진해구","경상남도 창원시 진해구 남문동 1190-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C402","구미칠곡축협","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","구미시","선기동","경상북도 구미시 선기동 458-1 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C403","칠곡3지구 공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","대구광역시","대구시","북구","대구광역시 북구 구암동 771-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C404","무학산공원","24시간 이용가능","환경부(한국자동차환경협회)","대구광역시","대구시","수성구","대구광역시 수성구 지산동 880-2 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C405","보령시청 (정문) 주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청남도","보령시","명천동","충청남도 보령시 명천동 269-4 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C406","한국공항공사 부산지역본부 김해공항 주차빌딩","24시간 이용가능","환경부(한국자동차환경협회)","부산광역시","부산시","강서구","부산광역시 강서구 대저2동 2764 ","1661-9408","무료","1시간 - 1000원(전기차 50%감면)  ","Wed Sep 23 14:00:54 2020"
"ME19C407","한국전력기술","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","김천시","혁신로","경상북도 김천시 혁신로 269 ","1661-9408","무료","없음 ","Wed Sep 23 14:00:54 2020"
"ME19C408","한국공항공사 부산지역본부 김해공항 옥외주차장","24시간 이용가능","환경부(한국자동차환경협회)","부산광역시","부산시","강서구","부산광역시 강서구 공항진입로 108 ","1661-9408","무료","1시간 - 1000원(전기차 50%감면)  ","Wed Sep 23 14:00:54 2020"
"ME19W401","국가물산업클러스터 주차장","24시간 이용가능","환경부(한국자동차환경협회)","대구광역시","대구시","달성군","대구광역시 달성군 구지면 국가산단대로40길 20 ","053-601-6011","무료","없음 ","Wed Sep 23 14:00:54 2020"
"TDH99001","삼천리 에버랜드 복합충전소(급속)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","용인시","처인구","경기도 용인시 처인구 포곡읍 곡현로 74 에버랜드 주차장","02-6956-3000","유료","없음 ","Wed Sep 23 14:00:54 2020"
